userid,name,screenname,location,accountcreated,follower,friend,verified
1324239325278601217,Saa,AvailVcsSaa1,"Kota Surabaya, Jawa Timur",2020-11-05,128,23,0
1223271241559101445,daddy'sforrabka,AkbarNP6,"Bogor , Indonesia",2020-01-31,2,35,0
1351885324780113924,crazypoor_....,joshewilliamson,Indonesia,2021-01-20,5,26,0
1308888779415986176,Riki Bastiar,RikiBastiar2,Indonesia,2020-09-23,0,1,0
1354529705924325377,Jingga S.y,JinggaSy,Indonesia,2021-01-27,15,2,0
1354529705924325377,Jingga S.y,JinggaSy,Indonesia,2021-01-27,15,2,0
1357410126634749952,indah,indah74098773,Indonesia,2021-02-04,0,0,0
1351858859514626052,Xxx.Sange.Xxx,XxxSangeXxx1,Indonesia,2021-01-20,41,2,0
1328638208897282049,Nopal,sayyidnaufal12,Indonesia,2020-11-17,0,13,0
3075044629,kamso,GufronOon,Indonesia,2015-03-12,130,318,0
1357410589773996035,Dimas,diimas69_,Indonesia,2021-02-04,1,25,0
1298353730094473217,Pgn cs ama jilbobinal,CAkhwathyper,Indonesia,2020-08-25,95,519,0
1005875522,penunggang curut,ney_agustine,"subang , jawa barat",2012-12-12,70,113,0
1354529705924325377,Jingga S.y,JinggaSy,Indonesia,2021-01-27,15,2,0
1354529705924325377,Jingga S.y,JinggaSy,Indonesia,2021-01-27,15,2,0
4004759364,Ahmad Fauzi,ahmaxfauzi,"Jakarta Timur, DKI Jakarta",2015-10-24,23,40,0
1344589829946818561,VCScrott,VScrott,"Bandung, Jawa Barat",2020-12-31,0,0,0
4004759364,Ahmad Fauzi,ahmaxfauzi,"Jakarta Timur, DKI Jakarta",2015-10-24,23,40,0
1357405212680495104,johan,johan68312214,Indonesia,2021-02-04,4,75,0
1343527415453155331,Widya Gisella,widya_manis44,Indonesia,2020-12-28,79,16,0
1343527415453155331,Widya Gisella,widya_manis44,Indonesia,2020-12-28,79,16,0
1295538204129366016,siii Ojan,zanojanterasu,Indonesia,2020-08-18,1,1,0
930634581039988746,doppelganger,alfhijey,"Ngawi, Indonesia",2017-11-15,52,109,0
1061532620155043840,Agusti Firgiawan,AgustiFirgiawan,Indonesia,2018-11-11,2,4,0
1332564091227885569,REAL AKUN,sarahrealvc,Indonesia,2020-11-28,2,0,0
164363028,Yahsin Kodrat,yahsin89,"North Sumatra(Medan),Indonesia",2010-07-08,622,1382,0
164363028,Yahsin Kodrat,yahsin89,"North Sumatra(Medan),Indonesia",2010-07-08,622,1382,0
164363028,Yahsin Kodrat,yahsin89,"North Sumatra(Medan),Indonesia",2010-07-08,622,1382,0
1356310108930629632,sarahrealll,sarahrealll,Indonesia,2021-02-01,0,0,0
164363028,Yahsin Kodrat,yahsin89,"North Sumatra(Medan),Indonesia",2010-07-08,622,1382,0
1344589829946818561,VCScrott,VScrott,"Bandung, Jawa Barat",2020-12-31,0,0,0
1228983705714036737,danaboy,Pradana31847004,"Tampan, Indonesia",2020-02-16,0,48,0
164363028,Yahsin Kodrat,yahsin89,"North Sumatra(Medan),Indonesia",2010-07-08,622,1382,0
1344589829946818561,VCScrott,VScrott,"Bandung, Jawa Barat",2020-12-31,0,0,0
164363028,Yahsin Kodrat,yahsin89,"North Sumatra(Medan),Indonesia",2010-07-08,622,1382,0
1349440191065321473,sarahtrusted,sarahtrusted,Indonesia,2021-01-13,5,0,0
164363028,Yahsin Kodrat,yahsin89,"North Sumatra(Medan),Indonesia",2010-07-08,622,1382,0
164363028,Yahsin Kodrat,yahsin89,"North Sumatra(Medan),Indonesia",2010-07-08,622,1382,0
1342908706476883968,Rere vCS,RerevCS3,Indonesia,2020-12-26,0,0,0
1219091237996679168,Bang_ke.,KevinAzinu,"Bandar Lampung, Lampung",2020-01-20,87,180,0
190547823,yakalidan,danannisa,medan,2010-09-14,294,162,0
1341824820476973056,Anggun Vcs,AnggunVcs4,"Bandung, Jawa Barat",2020-12-23,1,0,0
1282535799766921216,aprilla,dell_aprila,Bandung,2020-07-13,2670,114,0
1341824820476973056,Anggun Vcs,AnggunVcs4,"Bandung, Jawa Barat",2020-12-23,1,0,0
1298353730094473217,Pgn cs ama jilbobinal,CAkhwathyper,Indonesia,2020-08-25,95,519,0
914192327165353984,ARRI,arry_rk,"Bandung, Jawa Barat",2017-09-30,41,159,0
1148649108166475777,gadun,bukan_gadun,Indonesia,2019-07-09,22,60,0
1342908706476883968,Rere vCS,RerevCS3,Indonesia,2020-12-26,0,0,0
1308872699733782531,perdy,perdynsyh,Indonesia,2020-09-23,0,36,0
1201870718318702593,intanDL,intanDL13,Indonesia,2019-12-03,12,26,0
1356957325349687299,Nazwa Vcs,vcs_nazwa,"Bandung, Indonesia",2021-02-03,0,0,0
1352348174753558529,Syifa Aulia Putri,SyifaAu69,Indonesia,2021-01-21,53,9,0
1352342918825086977,Icha Cute,IchaCute81,Indonesia,2021-01-21,62,9,0
1341852300906618881,Cyber Media Melacak Penipu Online //CV PayPal,Cybermedia8181,Indonesia,2020-12-23,42,137,0
190547823,yakalidan,danannisa,medan,2010-09-14,294,162,0
1340543536823894016,Chika Anastasya,ChikaAn81,Indonesia,2020-12-20,373,22,0
1322032101961560065,Mami Viona,ngumi15,Indonesia,2020-10-30,407,10,0
1076466272341155841,DivisiSakit_Scooter,GempilT,Indonesia,2018-12-22,20,117,0
1329806927857995776,Rahayu Anjani // Available Vcs Berbayar 🔞,rahayuanjani81,Indonesia,2020-11-20,416,53,0
1355194055475400714,Wuuuu,iluvyuhehehe,Indonesia,2021-01-29,244,31,0
1271564177820119041,Tasya Chintya & MENJUAL VIDEO SEX SAYA 🔞🤑,TasyaChintya4,Indonesia,2020-06-12,964,250,0
1331979954796412928,Gyovani Yunitaa,GyovaniYunitaa,Indonesia,2020-11-26,470,32,0
1208125782767177728,BukanOrangBaik,garismata,Indonesia,2019-12-20,12,25,0
1251818228981960704,Bella Karisa // AKUN MELAYANI VCS REAL 💯% 💋,belakarisa,Indonesia,2020-04-19,1046,685,0
1054690007313612800,Pacet,arrazhr,Indonesia,2018-10-23,16,166,0
1339974371717214210,Suci VCS,Suci98808608,"Bandung, Jawa Barat",2020-12-18,21,0,0
190547823,yakalidan,danannisa,medan,2010-09-14,294,162,0
1342908706476883968,Rere vCS,RerevCS3,Indonesia,2020-12-26,0,0,0
1341824820476973056,Anggun Vcs,AnggunVcs4,"Bandung, Jawa Barat",2020-12-23,1,0,0
1091707531448086528,ahh apa ya,hayngga,Indonesia,2019-02-02,22,43,0
1354865414019276800,Trusted Vania,vaniarealll,Indonesia,2021-01-28,3,0,0
1207403076425940992,Dewi real,MY_dhewi,"Surakarta, Jawa Tengah",2019-12-18,204,22,0
1333661328255270912,vaniareal,vaniarealv,Indonesia,2020-12-01,2,0,0
1356957325349687299,Nazwa Vcs,vcs_nazwa,"Bandung, Indonesia",2021-02-03,0,0,0
1344859853068455936,EXPO JAKARTA BARAT || 01 FEB - 08 FEB 2021,Shelvy69_,"DKI Jakarta, Indonesia",2021-01-01,270,81,0
1267817326826549256,CHIDIYAN avail,Chici303,", Indonesia",2020-06-02,129,6,0
1357375542366904321,Khaurin,Khaurin1,Indonesia,2021-02-04,0,0,0
274588484,Nan Dang,nadie07_1933,"Bandung, Jawa Barat",2011-03-30,151,458,0
1278123495910633473,🐜 𝙎𝙚𝙢𝙪𝙩 𝙄𝙧𝙚𝙣𝙜,GIO5HD,Indonesia,2020-07-01,71,199,0
1356686062509150208,vaniareall,vania0819,Indonesia,2021-02-02,2,0,0
1236001833803366400,Cenpenaknekmaido,rahmanto_dodi,"Kulon Progo, Yogyakarta",2020-03-06,30,112,0
1354837996491558915,tale,hiseoria,Indonesia,2021-01-28,95,101,0
1356674373692739585,.,doubleyouaidi,Indonesia,2021-02-02,0,2,0
131089108,ElisabethArumDiPraw,ArumDiPraw,Jakarta Barat,2010-04-09,1346,730,0
1347792382268358657,vaniarealsex,realsexvania,Indonesia,2021-01-09,14,0,0
1349201971002056711,EXPO JAKARTA BARAT || 01 FEB - 08 FEB 2021,Shelvy69__,"DKI Jakarta, Indonesia",2021-01-13,69,108,0
3031281131,Jual Mola TV 100K/3 Bulan,aoctive,Indonesia,2015-02-11,1,12,0
1246151876732538881,Totobet,Totobet15,Indonesia,2020-04-03,202,1,0
1342147819231039490,Bokep indo,bokep_indo88,Indonesia,2020-12-24,231,12,0
1315682986256297984,Vcs Bugil,dwii_vcs,"Bali, Indonesia",2020-10-12,203,7,0
1333507610864095235,Dewi Vcs,dewii_vcs,"DKI Jakarta, Indonesia",2020-11-30,211,7,0
867069770775937024,TUAN SABIR,Khaedar19,"Sukabumi, Indonesia",2017-05-23,152,284,0
1357390224012152832,Reni Herliyani,HerliyaniReni,Indonesia,2021-02-04,0,0,0
2349446413,MIE GODHOG,rezky_rsx,Luar Angkasa,2014-02-18,86,1085,0
1356233638468153346,open Bo jaksel,OpenBOjaksel88,Indonesia,2021-02-01,0,0,0
1357412152877924355,hmmm,serventofgod5,Indonesia,2021-02-04,1,41,0
1275062695004270592,Nasi Pecel,mnrmandiri,"DKI Jakarta, Indonesia",2020-06-22,166,152,0
27603568,Deni Oktora Pasaribu,denioktora,indonesia,2009-03-30,371,161,0
1098235028402667521,𝙎𝙐𝙉𝘿𝘼𝙔 𝙈𝙊𝙍𝙉𝙄𝙉𝙂,_dahlahh,Indonesia,2019-02-20,75,111,0
1357382168855498752,Rayaa,Raya31014973,"Bogor Selatan, Indonesia",2021-02-04,0,0,0
734891396386029581,Rian Herdiansyah,Rian_Herdians33,"Bandung, Jawa Barat",2016-05-23,104,1252,0
1350816367641989120,p,p41824096,Indonesia,2021-01-17,2,18,0
1350816367641989120,p,p41824096,Indonesia,2021-01-17,2,18,0
1960914704,JustSex,pemuaswanita736,Indonesia,2013-10-14,71,362,0
1355718849425903616,👋🏻,eeyyii1,Indonesia,2021-01-31,3,17,0
137616177,Boni P wirawan,mr_bon,Banjarmasin,2010-04-27,5,31,0
1265342008052183040,Betinatangguh,HrdDwia,Kediri jatim,2020-05-26,73,42,0
919287300,Mr. Loney,arvinchristian_,"Jakarta Barat, DKI Jakarta",2012-11-01,120,90,0
1357382168855498752,Rayaa,Raya31014973,"Bogor Selatan, Indonesia",2021-02-04,0,0,0
852718801,Dimas Pangestu,Dipanges,Dari Sabang Sampai Marauke !!,2012-09-29,226,141,0
341318905,mamasukanisa,AnisaAgtr,Milky way,2011-07-24,528,275,0
341318905,mamasukanisa,AnisaAgtr,Milky way,2011-07-24,528,275,0
1357405883689365508,Apiz Apiz,ApizApiz4,Indonesia,2021-02-04,0,6,0
2417016233,Alberth DP,alberthpalit9,"Jawa Tengah, Indonesia",2014-03-17,2046,416,0
1351127467529003010,Berbiy🌈🌈,Berbiy4,Indonesia,2021-01-18,59,200,0
1343581940868255744,Meisya Real,RealMeisya,Indonesia,2020-12-28,5,0,0
1333507610864095235,Dewi Vcs,dewii_vcs,"DKI Jakarta, Indonesia",2020-11-30,211,7,0
1296361024564498432,Anton Bachrul,AntonBachrul4,Indonesia,2020-08-20,14,56,0
1345421604705107968,Bokep Jepang,VcsReal121,Indonesia,2021-01-02,57,11,0
885797850,indromen,indrahrmwan,"Bogor, Jawa Barat",2012-10-17,265,251,0
1342147819231039490,Bokep indo,bokep_indo88,Indonesia,2020-12-24,231,12,0
1243621852909416450,calon imam muda,kangcafesukses,"Jakarta Selatan, DKI Jakarta",2020-03-27,534,510,0
1339604608163823619,Dewi Croot,vcs_dwi,"Kota Surabaya, Jawa Timur",2020-12-17,64,6,0
1315682986256297984,Vcs Bugil,dwii_vcs,"Bali, Indonesia",2020-10-12,203,7,0
1258101812999012352,Galih,galihprayoga01,"Banyumas, Indonesia",2020-05-06,11,40,0
1356617949713424387,Vcs Venny ( VCS ONLY ),VcsVenny,"Kota Surabaya, Jawa Timur",2021-02-02,44,4,0
1346530326688845824,Reginadizza,Reginadizza3,Indonesia,2021-01-05,25,9,0
1318975201325973506,Nana Trusted,TrustedNana,"Jawa Tengah, Indonesia",2020-10-21,27,13,0
1357402438072893445,AVAIL_TRUSTED,AVAILTRUSTED9,Indonesia,2021-02-04,8,0,0
222214193,Puang Erick,erickdidudidu,"Kota Makassar, Sulawesi Selata",2010-12-02,1041,837,0
1353165074349793282,Berli Available,AvailableBerli,Indonesia,2021-01-24,2,9,0
1325694430637031424,GRUP CHAT SEKS,CHATSEKS_GRUP,Indonesia,2020-11-09,2501,119,0
1324239325278601217,Saa,AvailVcsSaa1,"Kota Surabaya, Jawa Timur",2020-11-05,128,23,0
1353165074349793282,Berli Available,AvailableBerli,Indonesia,2021-01-24,2,9,0
1350799191346302977,Alda VCS,AldaKitty3,Indonesia,2021-01-17,6,11,0
1350799191346302977,Alda VCS,AldaKitty3,Indonesia,2021-01-17,6,11,0
1128251869136973825,naninuneno,bimsalabim__,Indonesia,2019-05-14,1169,1532,0
1348239498254028800,@gendutz sf83,AbdulRo23381346,"Bekasi Utara, Indonesia",2021-01-10,3,40,0
1297292749394202624,Cowo Hyper,beratjugaanjg,Indonesia,2020-08-22,32,215,0
1357260176953253889,Lisa_vcs,Lisavcs3,"Jakarta Pusat, DKI Jakarta",2021-02-04,8,0,0
1357260176953253889,Lisa_vcs,Lisavcs3,"Jakarta Pusat, DKI Jakarta",2021-02-04,8,0,0
1239438787593158662,Cherry Ruth,CherryRuth10,Indonesia,2020-03-16,4,5,0
1205830836886503425,manusia bahagia,anakmudhaa,Indonesia,2019-12-14,48,43,0
1355948515017379841,Vcs Rini,vcs_rini,Indonesia,2021-01-31,34,1,0
431235158,♡𝑯𝒂𝒆𝒍𝒊𝒕𝒂,haelita_,이동해,2011-12-08,334,93,0
1582301970,Budak Baheula,emfik10,Krapyak-Yogyakarta,2013-07-10,340,288,0
1175492167898320896,M.iLYaS.MDR.,MdrIlyas,Indonesia,2019-09-21,8,31,0
1183065803215630337,matchalatte,matchal54957753,"DKI Jakarta, Indonesia",2019-10-12,11,181,0
1183065803215630337,matchalatte,matchal54957753,"DKI Jakarta, Indonesia",2019-10-12,11,181,0
1357299934341435393,@munajat___,munajat_____,"Jakarta Utara, DKI Jakarta",2021-02-04,0,7,0
1080007754096377856,😾,spidermeoww,"Kota Bandung, Jawa Barat",2019-01-01,54,52,0
1327647082144964608,Sleepysan,Sleepysan2,Indonesia,2020-11-14,0,5,0
1166754363303292933,Fadel,F_Fswag,"Kota Gorontalo, Gorontalo",2019-08-28,5,44,0
1246180263651971072,eskopi,ArifSyarf,"Gresik, Indonesia",2020-04-03,58,145,0
1357321107703951361,Aldy_ismail,Aldyismail6,Indonesia,2021-02-04,0,14,0
1324239325278601217,Saa,AvailVcsSaa1,"Kota Surabaya, Jawa Timur",2020-11-05,128,23,0
1080007754096377856,😾,spidermeoww,"Kota Bandung, Jawa Barat",2019-01-01,54,52,0
1317452847819026432,Tc9501,tc9501,Indonesia,2020-10-17,105,165,0
1327969115693170688,acel,acelacelaa,Indonesia,2020-11-15,24,55,0
756625148,Alpan Hadisastra W,alpan_hs,Bandung,2012-08-14,188,286,0
1324949694397640704,Eko Erlangga,Eko_erlangga09,Indonesia,2020-11-07,0,26,0
1563453001,Sitinuraisyah,Sitaisyah22,"Bekasi Barat, Indonesia",2013-07-02,333,120,0
1329348057167667200,Andri,andrisetyawann,"Jawa Tengah, Indonesia",2020-11-19,50,114,0
1148087126107422722,Teman Pacarmu🍃,Tiva211,"DKI Jakarta, Indonesia",2019-07-08,170,275,0
847456789,Ig : rereardyan,rereardyan,Surabaya - Bandung,2012-09-26,521,54,0
1357410589773996035,Dimas,diimas69_,Indonesia,2021-02-04,1,25,0
352907706,Kaula muda,Hasleeeeee,Indonesia,2011-08-11,482,437,0
1108646724631855104,Bubblegumgum,Ezzzzzzza,Indonesia,2019-03-21,532,532,0
352907706,Kaula muda,Hasleeeeee,Indonesia,2011-08-11,482,437,0
1333507610864095235,Dewi Vcs,dewii_vcs,"DKI Jakarta, Indonesia",2020-11-30,211,7,0
1296361024564498432,Anton Bachrul,AntonBachrul4,Indonesia,2020-08-20,14,56,0
352907706,Kaula muda,Hasleeeeee,Indonesia,2011-08-11,482,437,0
352907706,Kaula muda,Hasleeeeee,Indonesia,2011-08-11,482,437,0
1345421604705107968,Bokep Jepang,VcsReal121,Indonesia,2021-01-02,57,11,0
1342147819231039490,Bokep indo,bokep_indo88,Indonesia,2020-12-24,231,12,0
1349440191065321473,sarahtrusted,sarahtrusted,Indonesia,2021-01-13,5,0,0
1298147622302056448,RxjdisjshsjsjsidjdhahajabegajBs,rrrregdud,Indonesia,2020-08-25,6,70,0
1298147622302056448,RxjdisjshsjsjsidjdhahajabegajBs,rrrregdud,Indonesia,2020-08-25,6,70,0
1339604608163823619,Dewi Croot,vcs_dwi,"Kota Surabaya, Jawa Timur",2020-12-17,64,6,0
1298147622302056448,RxjdisjshsjsjsidjdhahajabegajBs,rrrregdud,Indonesia,2020-08-25,6,70,0
1315682986256297984,Vcs Bugil,dwii_vcs,"Bali, Indonesia",2020-10-12,203,7,0
1335263552366465025,Gissele,vcs_gissele,Indonesia,2020-12-05,34,14,0
1298147622302056448,RxjdisjshsjsjsidjdhahajabegajBs,rrrregdud,Indonesia,2020-08-25,6,70,0
904777497069228032,chiko507,chikoayao1,"DKI Jakarta, Indonesia",2017-09-04,14,148,0
1265342008052183040,Betinatangguh,HrdDwia,Kediri jatim,2020-05-26,73,42,0
1298147622302056448,RxjdisjshsjsjsidjdhahajabegajBs,rrrregdud,Indonesia,2020-08-25,6,70,0
1164012726810628096,GOODBOY,GOODBOYYYYYYY16,Indonesia,2019-08-21,54,271,0
1298147622302056448,RxjdisjshsjsjsidjdhahajabegajBs,rrrregdud,Indonesia,2020-08-25,6,70,0
1298147622302056448,RxjdisjshsjsjsidjdhahajabegajBs,rrrregdud,Indonesia,2020-08-25,6,70,0
134150114,herlambang yuli,lambangwae,Semarang,2010-04-17,76,798,0
1273682599089541120,🅹🅴🅵🅵🆁🅸 🅰🅽🅰🅽🅳🅰,JeffriAnanda_,"Jambi, Indonesia 🇲🇨",2020-06-18,8,2,0
1347619403735592961,Oelga,Ma_Oell,Indonesia,2021-01-08,2,29,0
1344748963321114624,Rerinduan,rinduterurai,Indonesia,2020-12-31,87,9,0
140761015,Ayang,Elyza_May77,"Jakarta Barat, DKI Jakarta",2010-05-06,2103,1042,0
1350608106246467585,BO MALANG KOTA (Priska) palnokmalang! COD,Friskacod,"Malang, Jawa Timur",2021-01-17,13,1,0
1239980911191457792,A W A N,AWAN00931057,Indonesia,2020-03-17,0,2,0
1332564091227885569,REAL AKUN,sarahrealvc,Indonesia,2020-11-28,2,0,0
1347913492540448770,M I L,meiisnf,"Cilacap, Jawa Tengah",2021-01-09,2,47,0
1334587716495843328,jonisantuy,jonisantuy11,Indonesia,2020-12-03,13,147,0
1286882789950763008,Farnada_,nadajauh,Indonesia,2020-07-25,10,15,0
1169626039649046534,jeara,jearazz,Indonesia,2019-09-05,321,409,0
1273682599089541120,🅹🅴🅵🅵🆁🅸 🅰🅽🅰🅽🅳🅰,JeffriAnanda_,"Jambi, Indonesia 🇲🇨",2020-06-18,8,2,0
1227239994793684992,DENIS,Denisulistyo10,muntilan city,2020-02-11,34,294,0
1280851370405269505,cuma simpenan,Rizkia66529884,Indonesia,2020-07-08,87,47,0
821682115699822592,ik!☕,Urfavkafeinnnnn,Jakarta city,2017-01-18,781,589,0
1293972114412773378,Musthafa_yousuf,musthafa_yousuf,Instagram - @miuse_soleil,2020-08-13,112,333,0
1324239325278601217,Saa,AvailVcsSaa1,"Kota Surabaya, Jawa Timur",2020-11-05,128,23,0
1189610260115251200,dina afriyanti,dinaafriyanti19,"Kota Medan, Sumatera Utara",2019-10-30,30,21,0
1160879247344324608,Relikui Kematian,fauzantuk,Dibumi,2019-08-12,10,14,0
1356310108930629632,sarahrealll,sarahrealll,Indonesia,2021-02-01,0,0,0
1171496604429275137,Irdat,Irdat4,Indonesia,2019-09-10,9,243,0
1167280923303239680,YAYUK🐣,Dinadinok15,"Malang, Jawa Timur",2019-08-30,231,17,0
39716466,ronitoxid paranoid,ronitoxid,Salatiga - Jakarta - London,2009-05-13,15996,644,0
82795972,C,cacaaawws,+62,2009-10-16,445,175,0
1292521338758807554,Tata,Tata_neta99,"Jakarta Selatan, DKI Jakarta",2020-08-09,144,0,0
1010619590,Zr.luna,Nruulll,Indonesia,2012-12-14,5039,3395,0
3124750370,ilman,zidni_ilman12,East batavia,2015-04-01,30,40,0
607229578,#SabtuMingguSiaran,macanan_id,Indonesia,2012-06-13,313,1118,0
1290877194487488513,Yenify,Yenify1,"Kalimantan Selatan, Indonesia",2020-08-05,6,32,0
1308259700446650369,alic,jakelopers,🌏,2020-09-22,20,49,0
592053077,#IndonesiaBisa,Majalah_Seksi,Indonesia,2012-05-27,426,1494,0
1308259700446650369,alic,jakelopers,🌏,2020-09-22,20,49,0
1292521338758807554,Tata,Tata_neta99,"Jakarta Selatan, DKI Jakarta",2020-08-09,144,0,0
82795972,C,cacaaawws,+62,2009-10-16,445,175,0
1261434156677906433,MUTIARAPKV,mutiarapkv,Indonesia,2020-05-15,2,11,0
1353366684245975041,Dhedhek Aja ~ WA : 083163948556,AjaDhedhek,Indonesia,2021-01-24,5,0,0
1261434156677906433,MUTIARAPKV,mutiarapkv,Indonesia,2020-05-15,2,11,0
2434826221,Januar Ningsih,januarn13,"Cirebon, Jawa Barat",2014-04-09,165,56,0
1285081799387779073,chemistia,chemistia_,"DKI Jakarta, Indonesia",2020-07-20,8,138,0
1265623923309215744,✨OPEN JOKI TUGAS SD SMP SMA✨🍓,cforcarys,Indonesia,2020-05-27,2,6,0
2434826221,Januar Ningsih,januarn13,"Cirebon, Jawa Barat",2014-04-09,165,56,0
2434826221,Januar Ningsih,januarn13,"Cirebon, Jawa Barat",2014-04-09,165,56,0
146305216,نَوْرِالشِّتَأ ♀👑,nanaonannao,sekitaran meja makan~,2010-05-21,407,275,0
2434826221,Januar Ningsih,januarn13,"Cirebon, Jawa Barat",2014-04-09,165,56,0
2434826221,Januar Ningsih,januarn13,"Cirebon, Jawa Barat",2014-04-09,165,56,0
1064461199603990528,joana,joanarobertha16,Indonesia,2018-11-19,39,228,0
1350736541782458369,ella sange,SangeElla,Indonesia,2021-01-17,14,15,0
1324239325278601217,Saa,AvailVcsSaa1,"Kota Surabaya, Jawa Timur",2020-11-05,128,23,0
1164058977631494144,KataAisya,Clrprtmaa,"Yogyakarta, Indonesia",2019-08-21,136,98,0
1350736541782458369,ella sange,SangeElla,Indonesia,2021-01-17,14,15,0
1270360140126892032,tesNYALI,NyaliTes,Indonesia,2020-06-09,9,117,0
1250299353018712064,GIGOLO JAKARTA/FWB AVAIL COD (JAKARTA-BEKASI-DLL),gigolomudajkt,"DKI Jakarta, Indonesia",2020-04-15,23,31,0
1164058977631494144,KataAisya,Clrprtmaa,"Yogyakarta, Indonesia",2019-08-21,136,98,0
1115211724204810240,•,Sifatsiti13,Indonesia,2019-04-08,134,286,0
1303381706381041670,Gal,Gal52479503,Indonesia,2020-09-08,8,22,0
1315866516152180736,Yudieaja,Yudieaja4,Indonesia,2020-10-13,2,17,0
1356617949713424387,Vcs Venny ( VCS ONLY ),VcsVenny,"Kota Surabaya, Jawa Timur",2021-02-02,44,4,0
953610874224230400,Tersenyum,Zupry08,Indonesia,2018-01-17,24,80,0
2384764039,arek ndeso,ArekNdeso79,Indonesia,2014-03-12,79,457,0
3189766765,Deewwwiiii,dewirahmayunii,"Cairo, Egypt",2015-05-09,242,934,0
1357400109407821824,David,David_Van10,Indonesia,2021-02-04,0,4,0
1273197415823114240,KangCukurRambut,YahhDenyLagi,"Lampung Selatan, Lampung",2020-06-17,640,685,0
1347980843029909504,Lala Vcs Hot ~ WA : 083898888145,LalaVcsHot1,WA DIBAWAH INI ⏬⏬,2021-01-09,14,2,0
82795972,C,cacaaawws,+62,2009-10-16,445,175,0
1343597962442633233,Ari Ho,AriHo67976995,Indonesia,2020-12-28,0,7,0
1343597962442633233,Ari Ho,AriHo67976995,Indonesia,2020-12-28,0,7,0
1343597962442633233,Ari Ho,AriHo67976995,Indonesia,2020-12-28,0,7,0
1343597962442633233,Ari Ho,AriHo67976995,Indonesia,2020-12-28,0,7,0
1343597962442633233,Ari Ho,AriHo67976995,Indonesia,2020-12-28,0,7,0
1356797294008365056,Rioa,Rioa66287088,Indonesia,2021-02-03,0,1,0
1343594513953030154,Vcs Puas💯,PuasVcs,Indonesia,2020-12-28,22,6,0
1151163155831123968,lu.piik,hi_lutfyy,Indonesia,2019-07-16,2,2,0
1343594513953030154,Vcs Puas💯,PuasVcs,Indonesia,2020-12-28,22,6,0
1343594513953030154,Vcs Puas💯,PuasVcs,Indonesia,2020-12-28,22,6,0
1355047514,Putu_Sali,putune_simbah_,"Wonogiri, Indonesia",2013-04-15,230,106,0
1343594513953030154,Vcs Puas💯,PuasVcs,Indonesia,2020-12-28,22,6,0
1343594513953030154,Vcs Puas💯,PuasVcs,Indonesia,2020-12-28,22,6,0
1347898840079220742,sale,sale14183816,Indonesia,2021-01-09,2,23,0
1343599583947984896,Aji,Aji57769501,Indonesia,2020-12-28,0,8,0
1343599583947984896,Aji,Aji57769501,Indonesia,2020-12-28,0,8,0
1343599583947984896,Aji,Aji57769501,Indonesia,2020-12-28,0,8,0
1294760467554951169,Singoeh,kyky0098,"Jember, Jawa Timur",2020-08-15,0,240,0
1347898840079220742,sale,sale14183816,Indonesia,2021-01-09,2,23,0
1350608106246467585,BO MALANG KOTA (Priska) palnokmalang! COD,Friskacod,"Malang, Jawa Timur",2021-01-17,13,1,0
1094763793,WHD,IsgandaWahid,Dihulu parak banyu ~,2013-01-16,574,271,0
1343599583947984896,Aji,Aji57769501,Indonesia,2020-12-28,0,8,0
390996399,Reza,MoRezza90,Sumatera Utara,2011-10-14,355,352,0
1345279264417931264,Litaa VCS REAL 💯,Litaaaa69,"Kota Bandung, Jawa Barat",2021-01-02,1,0,0
515690020,Muhamad Fauzi,i_zuaf,London.Arsenal,2012-03-05,354,235,0
1298979151076974593,orang,milikpribadiii,Indonesia,2020-08-27,42,75,0
910555452433301504,Hamba Sahaya,uloen_tuan,Indonesia,2017-09-20,14,115,0
3185787468,Danny_Strong,Danny87Strong,Ngalor-Ngidul Jabotabek,2015-05-05,183,646,0
1118560708969426945,SAL GASS,smiskap,Indonesia,2019-04-17,250,248,0
1230577188316971010,dapizz,candusignature,"G , Indonesia",2020-02-20,63,153,0
1356814761992749059,Nabilatolinggi,nabilatolinggi,"Gorontalo, Indonesia",2021-02-03,4,58,0
1156411370851557376,BOO,tadzkiyakiki,Indonesia,2019-07-31,413,233,0
1234752074526547968,Khoiril Amalia,khoirilamalia01,Madiun,2020-03-03,118,217,0
1356981163579990020,Sintatalango,sintatalango,Indonesia,2021-02-03,35,61,0
1331898283627741188,bau,bau96620657,Indonesia,2020-11-26,0,7,0
2867950825,𝕿𝖘.,tumpilsebastian,Yogjakarta○ Indonesia,2014-10-20,103,71,0
1346484366612959233,Warsito,Warsito83373659,Indonesia,2021-01-05,8,1,0
959623408496517120,rhm hnfh,rahmeyo,Indonesia,2018-02-03,21,66,0
1057650076942708736,🌱,cocoomatcha,Jakarta - Bandung,2018-10-31,992,495,0
1351448352177627136,Elvira,Elvira47316960,Indonesia,2021-01-19,33,41,0
1234377383467266048,PanggilajaT,calonjodohkamu7,"Natar, Indonesia",2020-03-02,2,11,0
1353033476719558656,Roger,Roger57352573,Indonesia,2021-01-23,0,4,0
1307022106874408961,nadut,Nada31497825,"Jawa Tengah, Indonesia",2020-09-18,2,35,0
1354302602674991111,LifeImpact,life_impact3,Indonesia,2021-01-27,0,10,0
847456789,Ig : rereardyan,rereardyan,Surabaya - Bandung,2012-09-26,521,54,0
